date,year,month,month_name,day,day_of_week,city,crop,market_id,min_price,max_price,weight_kg,min_price_per_kg,max_price_per_kg,avg_price_per_kg,price_range_per_kg,temperature_c,rainfall_mm,weather_condition,inflation_rate_percent,fuel_type,old_price,new_price,fuel_price_change,market_category,supply_status,demand_level,vendor_type,latitude,longitude,season,price_status,price_outlier_flag
7/9/2024,2024,7,July,9,Tuesday,islamabad,tomato,347,131.49,144.91,100,131.49,144.91,138.2,13.42,31.58,1.22,normal,12.63,petrol,138.6,161.13,22.53,wholesale,medium,medium,small_farmer,25.42,73.05,summer,below_fair_price,normal
7/9/2024,2024,7,July,9,Tuesday,lahore,tomato,262,138.49,152.62,50,138.49,152.62,145.555,14.13,29.38,1.42,normal,12.63,unknown,136.4,161.13,24.73,open_market,unknown,unknown,unknown,31.52,74.36,summer,below_fair_price,normal
7/9/2024,2024,7,July,9,Tuesday,peshawar,rice,pes_ric_20240709,235.12,259.11,100,235.12,259.11,247.115,23.99,29.85,1.42,normal,12.63,unknown,138.6,264.53,49.31,wholesale,medium,high,cooperative,34.02,71.52,summer,below_fair_price,normal
7/10/2024,2024,7,July,10,Wednesday,karachi,tomato,276,139.65,153.9,20,139.65,153.9,146.775,14.25,30.8,1.42,normal,12.63,petrol,138.6,156.17,17.57,cooperative,low,unknown,unknown,27.92,67,summer,fair_price,normal
7/10/2024,2024,7,July,10,Wednesday,multan,wheat,306,162.85,179.47,25,162.85,179.47,171.16,16.62,37.16,0.17,hot,12.63,unknown,153.71,188.03,34.32,wholesale,unknown,unknown,unknown,26.48,66.06,summer,fair_price,normal
7/11/2024,2024,7,July,11,Thursday,lahore,onion,305,104.29,114.93,10,104.29,114.93,109.61,10.64,35.86,1.42,hot,12.63,unknown,97.27,117.34,20.07,cooperative,unknown,unknown,unknown,31.52,73.65,summer,above_fair_price,normal
7/12/2024,2024,7,July,12,Friday,islamabad,tomato,261,139.69,153.95,50,139.69,153.95,146.82,14.26,32.49,1.42,normal,12.63,cng,138.08,154.11,16.03,open_market,medium,unknown,unknown,33.68,62.49,summer,below_fair_price,normal
7/12/2024,2024,7,July,12,Friday,karachi,onion,980,98.08,108.09,20,98.08,108.09,103.085,10.01,30.81,0,normal,12.63,unknown,92.64,112.75,20.11,cooperative,low,unknown,unknown,31.91,67,summer,fair_price,normal
7/12/2024,2024,7,July,12,Friday,multan,rice,521,209.47,255.85,1,209.47,255.85,232.66,46.38,37.68,0.21,hot,12.63,unknown,230.31,161.13,-6.05,retail,high,high,unknown,26.41,70.75,summer,above_fair_price,capped
7/12/2024,2024,7,July,12,Friday,peshawar,wheat,690,159.15,175.39,50,159.15,175.39,167.27,16.24,30.72,0.03,normal,12.63,diesel,157.2,161.13,3.93,local_market,low,medium,cooperative,34.02,63.5,summer,below_fair_price,normal
7/13/2024,2024,7,July,13,Saturday,islamabad,rice,894,232.68,256.42,1,232.68,256.42,244.55,23.74,30.48,1.42,rainy,12.63,unknown,231.2,263.87,32.67,wholesale,unknown,medium,cooperative,28.43,73.05,summer,above_fair_price,capped
7/13/2024,2024,7,July,13,Saturday,karachi,onion,344,102.64,113.11,20,102.64,113.11,107.875,10.47,30.99,0,normal,12.63,unknown,98.33,161.13,49.31,retail,medium,medium,small_farmer,27.77,69.42,summer,fair_price,normal
7/13/2024,2024,7,July,13,Saturday,karachi,wheat,kar_whe_20240713,154.08,169.8,20,154.08,169.8,161.94,15.72,30.99,0,normal,12.63,unknown,150.9,172.76,21.86,retail,unknown,unknown,unknown,24.86,61.23,summer,fair_price,normal
7/13/2024,2024,7,July,13,Saturday,lahore,potato,402,71.96,79.3,20,71.96,79.3,75.63,7.34,32.8,1.42,rainy,12.63,diesel,67.46,82.68,15.22,wholesale,unknown,medium,cooperative,31.52,61.7,summer,fair_price,normal
7/13/2024,2024,7,July,13,Saturday,lahore,wheat,lah_whe_20240713,142.7,175.27,5,142.7,175.27,158.985,32.57,32.8,1.42,rainy,12.63,diesel,154.7,161.13,6.43,unknown,unknown,medium,vendor,30.32,73.43,summer,above_fair_price,normal
7/13/2024,2024,7,July,13,Saturday,peshawar,tomato,471,135.55,149.38,5,135.55,149.38,142.465,13.83,29.52,1.42,normal,12.63,unknown,138.6,161.13,22.53,local_market,unknown,medium,unknown,33.95,71.52,summer,above_fair_price,normal
7/14/2024,2024,7,July,14,Sunday,islamabad,potato,746,78.32,86.31,10,78.32,86.31,82.315,7.99,30.5,0.09,normal,12.63,petrol,76.47,87.29,10.82,farmer_market,low,medium,middleman,35.43,72.4,summer,above_fair_price,normal
7/14/2024,2024,7,July,14,Sunday,islamabad,rice,774,242.59,267.34,25,242.59,267.34,254.965,24.75,30.5,0.09,normal,12.63,unknown,138.6,161.13,22.53,farmer_market,low,low,small_farmer,27.01,73.05,summer,fair_price,normal
7/14/2024,2024,7,July,14,Sunday,karachi,rice,155,230.52,254.04,5,230.52,254.04,242.28,23.52,30.89,0,normal,12.63,unknown,226.43,254.24,27.81,open_market,low,unknown,unknown,26.35,67,summer,above_fair_price,normal
7/14/2024,2024,7,July,14,Sunday,lahore,potato,953,77.26,85.14,1,77.26,85.14,81.2,7.88,32.06,0,normal,12.63,diesel,66.81,161.13,49.31,unknown,unknown,medium,unknown,28.35,68.09,summer,above_fair_price,capped
7/14/2024,2024,7,July,14,Sunday,peshawar,tomato,902,127.4,140.4,100,127.4,140.4,133.9,13,29.5,0.21,normal,12.63,unknown,118.2,144.16,25.96,retail,low,medium,middleman,32.03,71.52,summer,below_fair_price,normal
7/15/2024,2024,7,July,15,Monday,islamabad,onion,883,97.95,107.95,1,97.95,107.95,102.95,10,32.27,0.11,normal,12.63,unknown,96.37,161.13,49.31,farmer_market,medium,unknown,unknown,34.52,65.92,summer,above_fair_price,capped
7/15/2024,2024,7,July,15,Monday,islamabad,potato,125,74.9,82.55,1,74.9,82.55,78.725,7.65,32.27,1.42,normal,12.63,diesel,68.99,86.73,17.74,middleman_market,unknown,high,unknown,33.68,68.2,summer,above_fair_price,capped
7/15/2024,2024,7,July,15,Monday,islamabad,wheat,122,155.07,170.89,25,155.07,170.89,162.98,15.82,32.27,0.11,normal,12.63,unknown,138.6,178.2,39.6,open_market,high,medium,unknown,24.73,62.19,summer,below_fair_price,normal
7/16/2024,2024,7,July,16,Tuesday,islamabad,rice,406,231.07,231.84,25,231.07,231.84,231.455,0.77,32.82,0.07,normal,12.63,unknown,138.6,256.95,49.31,unknown,unknown,unknown,retailer,33.21,61.99,summer,below_fair_price,normal
7/16/2024,2024,7,July,16,Tuesday,islamabad,wheat,682,160.13,176.47,5,160.13,176.47,168.3,16.34,32.82,0.07,normal,12.63,unknown,157.11,177.66,20.55,farmer_market,unknown,unknown,cooperative,27.98,73.05,summer,above_fair_price,normal
7/16/2024,2024,7,July,16,Tuesday,lahore,wheat,522,166.06,183,100,166.06,183,174.53,16.94,35.71,0.04,hot,12.63,unknown,164.87,190.41,25.54,open_market,unknown,medium,wholesaler,26.56,63.37,summer,below_fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,karachi,tomato,745,685.91,1038.98,50,685.91,1038.98,862.445,353.07,31.59,0.76,normal,12.63,unknown,133.73,152.23,18.5,middleman_market,medium,unknown,vendor,24.86,69.17,summer,above_fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,multan,potato,879,77.19,85.07,20,77.19,85.07,81.13,7.88,37.49,0.32,hot,12.63,unknown,75.21,85.43,10.22,local_market,medium,unknown,cooperative,33.4,64.74,summer,fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,multan,rice,822,209.47,246.75,10,209.47,246.75,228.11,37.28,37.49,0.32,hot,12.63,unknown,217.46,161.13,-6.05,middleman_market,unknown,unknown,unknown,35.49,71.52,summer,above_fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,multan,tomato,mul_tom_20240717,132.84,146.39,5,132.84,146.39,139.615,13.55,37.49,0.32,hot,12.63,unknown,138.6,161.13,22.53,local_market,unknown,high,retailer,29.84,71.52,summer,above_fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,peshawar,onion,pes_oni_20240717,103.72,114.3,20,103.72,114.3,109.01,10.58,29.58,0.09,normal,12.63,unknown,138.6,161.13,22.53,open_market,unknown,high,vendor,25.79,66.3,summer,fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,peshawar,potato,175,77.12,84.99,100,77.12,84.99,81.055,7.87,29.58,0.09,normal,12.63,unknown,138.6,86.12,-6.05,middleman_market,high,unknown,unknown,34.02,71.52,summer,below_fair_price,normal
7/17/2024,2024,7,July,17,Wednesday,peshawar,wheat,233,157.03,173.05,10,157.03,173.05,165.04,16.02,29.58,0.09,normal,12.63,unknown,138.6,161.13,22.53,wholesale,unknown,unknown,unknown,30.36,71.52,summer,above_fair_price,normal
7/18/2024,2024,7,July,18,Thursday,islamabad,wheat,isl_whe_20240718,166.12,183.07,10,166.12,183.07,174.595,16.95,29.65,1.42,rainy,12.63,diesel,138.6,190.97,49.31,cooperative,high,medium,cooperative,33.99,71.02,summer,above_fair_price,normal
7/18/2024,2024,7,July,18,Thursday,lahore,onion,lah_oni_20240718,101.19,111.52,1,101.19,111.52,106.355,10.33,35.18,1.42,hot,12.63,unknown,96.13,116.27,20.14,wholesale,unknown,unknown,vendor,31.52,73.96,summer,above_fair_price,capped
7/19/2024,2024,7,July,19,Friday,islamabad,rice,453,230.94,254.5,25,230.94,254.5,242.72,23.56,32.17,0.03,normal,12.63,unknown,229.19,161.13,-6.05,middleman_market,unknown,unknown,unknown,28.15,73.05,summer,fair_price,normal
7/19/2024,2024,7,July,19,Friday,karachi,potato,483,75.95,83.7,5,75.95,83.7,79.825,7.75,30.94,1.42,normal,12.63,petrol,64.25,87.37,23.12,retail,low,unknown,unknown,24.86,63.28,summer,above_fair_price,normal
7/19/2024,2024,7,July,19,Friday,lahore,onion,961,97.6,109.46,50,97.6,109.46,103.53,11.86,35.17,1.42,hot,12.63,petrol,84.69,110.06,25.37,unknown,unknown,unknown,small_farmer,31.52,67.17,summer,below_fair_price,normal
7/20/2024,2024,7,July,20,Saturday,islamabad,tomato,773,134.32,148.02,1,134.32,148.02,141.17,13.7,33.63,0.02,normal,12.63,unknown,138.6,156.06,17.46,retail,high,unknown,middleman,33.68,73.05,summer,above_fair_price,capped
7/20/2024,2024,7,July,20,Saturday,lahore,rice,766,236.76,260.92,20,236.76,260.92,248.84,24.16,36.67,1.42,hot,12.63,unknown,138.6,261.36,49.31,retail,unknown,high,unknown,28.97,74.36,summer,fair_price,normal
7/20/2024,2024,7,July,20,Saturday,multan,onion,mul_oni_20240720,100.65,110.92,20,100.65,110.92,105.785,10.27,37.33,1.42,hot,12.63,unknown,99.81,113.12,13.31,cooperative,low,unknown,unknown,30.16,71.52,summer,fair_price,normal
7/21/2024,2024,7,July,21,Sunday,islamabad,wheat,790,155.15,170.99,50,155.15,170.99,163.07,15.84,33.89,1.42,normal,12.63,unknown,154.57,173.3,18.73,wholesale,high,unknown,small_farmer,36.07,68.8,summer,below_fair_price,normal
7/21/2024,2024,7,July,21,Sunday,multan,potato,322,75.96,81.63,20,75.96,81.63,78.795,5.67,38.36,0.05,hot,12.63,cng,70.81,161.13,49.31,farmer_market,medium,unknown,middleman,26.9,71.52,summer,fair_price,normal
7/21/2024,2024,7,July,21,Sunday,peshawar,rice,pes_ric_20240721,233.03,234.5,25,233.03,234.5,233.765,1.47,31.91,1.42,normal,12.63,unknown,232.8,259.22,26.42,unknown,low,unknown,unknown,31.16,71.52,summer,below_fair_price,normal
7/22/2024,2024,7,July,22,Monday,karachi,potato,166,76.21,83.98,1,76.21,83.98,80.095,7.77,31.17,1.42,normal,12.63,petrol,75.45,161.13,49.31,cooperative,unknown,unknown,small_farmer,24.86,67,summer,above_fair_price,capped
7/22/2024,2024,7,July,22,Monday,lahore,tomato,954,138.1,152.19,25,138.1,152.19,145.145,14.09,36.18,1.42,hot,12.63,unknown,138.6,154.16,15.56,cooperative,unknown,unknown,wholesaler,27.51,65.92,summer,below_fair_price,normal
7/22/2024,2024,7,July,22,Monday,multan,wheat,406,161.93,178.45,100,161.93,178.45,170.19,16.52,38.76,0,hot,12.63,petrol,138.6,161.13,22.53,cooperative,unknown,low,middleman,30.16,71.52,summer,below_fair_price,normal
7/22/2024,2024,7,July,22,Monday,peshawar,tomato,637,135.01,148.79,100,135.01,148.79,141.9,13.78,32.33,0.37,normal,12.63,unknown,138.6,156.17,17.57,cooperative,low,unknown,unknown,26.4,71.52,summer,below_fair_price,normal
7/23/2024,2024,7,July,23,Tuesday,peshawar,onion,378,96.98,106.88,10,96.98,106.88,101.93,9.9,31.66,1.42,rainy,12.63,unknown,95.15,108.69,13.54,middleman_market,unknown,unknown,wholesaler,34.16,67.4,summer,above_fair_price,normal
7/23/2024,2024,7,July,23,Tuesday,peshawar,potato,165,75.99,83.74,100,75.99,83.74,79.865,7.75,31.66,1.42,normal,12.63,unknown,138.6,86.91,-6.05,retail,low,unknown,unknown,35.77,71.52,summer,below_fair_price,normal
7/24/2024,2024,7,July,24,Wednesday,islamabad,potato,223,74.85,84.5,1,74.85,84.5,79.675,9.65,31.52,1.42,normal,12.63,unknown,72.12,89.8,17.68,unknown,unknown,low,middleman,33.68,68.67,summer,above_fair_price,capped
7/25/2024,2024,7,July,25,Thursday,peshawar,tomato,pes_tom_20240725,129.81,143.06,50,129.81,143.06,136.435,13.25,31.5,1.42,normal,12.63,petrol,126.19,161.13,34.94,unknown,medium,medium,unknown,28.49,71.52,summer,below_fair_price,normal
7/26/2024,2024,7,July,26,Friday,islamabad,onion,665,100.43,110.68,1,100.43,110.68,105.555,10.25,31.86,1.42,normal,12.63,unknown,99.61,118.31,18.7,retail,low,high,unknown,25.64,73.05,summer,above_fair_price,capped
7/26/2024,2024,7,July,26,Friday,multan,potato,mul_pot_20240726,74.82,82.45,25,74.82,82.45,78.635,7.63,39.93,0,hot,12.63,unknown,68.65,85.45,16.8,farmer_market,unknown,unknown,retailer,24.32,71.52,summer,below_fair_price,normal
7/26/2024,2024,7,July,26,Friday,peshawar,rice,pes_ric_20240726,227.14,250.32,10,227.14,250.32,238.73,23.18,31.93,0.02,normal,12.63,unknown,138.6,250.71,49.31,unknown,medium,low,cooperative,34.02,71.9,summer,above_fair_price,normal
7/27/2024,2024,7,July,27,Saturday,islamabad,potato,isl_pot_20240727,75.72,83.45,50,75.72,83.45,79.585,7.73,31.53,0.47,normal,12.63,unknown,70.21,161.13,49.31,middleman_market,unknown,medium,unknown,33.52,73.05,summer,below_fair_price,normal
7/27/2024,2024,7,July,27,Saturday,karachi,wheat,kar_whe_20240727,152.17,167.69,25,152.17,167.69,159.93,15.52,30.82,0.11,normal,12.63,unknown,151,174.43,23.43,open_market,unknown,unknown,cooperative,24.86,67,summer,below_fair_price,normal
7/27/2024,2024,7,July,27,Saturday,lahore,rice,lah_ric_20240727,225.82,248.87,10,225.82,248.87,237.345,23.05,32.06,0.12,normal,12.63,unknown,222.76,257.66,34.9,open_market,unknown,high,unknown,31.52,62.76,summer,above_fair_price,normal
7/27/2024,2024,7,July,27,Saturday,multan,rice,247,209.47,257.51,20,209.47,257.51,233.49,48.04,40.45,1.22,hot,12.63,unknown,228.25,262.74,34.49,unknown,medium,high,cooperative,30.16,71.52,summer,fair_price,normal
7/27/2024,2024,7,July,27,Saturday,peshawar,potato,161,75.06,82.71,20,75.06,82.71,78.885,7.65,31.44,0.03,normal,12.63,unknown,73.52,85.4,11.88,farmer_market,medium,low,small_farmer,34.02,74.69,summer,fair_price,normal
7/28/2024,2024,7,July,28,Sunday,karachi,potato,165,79.29,87.39,5,79.29,87.39,83.34,8.1,30.83,0.03,normal,12.63,unknown,78.5,88.89,10.39,local_market,medium,medium,unknown,24.86,67.14,summer,above_fair_price,normal
7/28/2024,2024,7,July,28,Sunday,karachi,rice,kar_ric_20240728,208.82,230.95,50,208.82,230.95,219.885,22.13,30.83,0.03,normal,12.63,petrol,228.81,257.73,28.92,local_market,unknown,unknown,middleman,24.91,67,summer,below_fair_price,normal
7/28/2024,2024,7,July,28,Sunday,multan,onion,639,102.72,113.2,100,102.72,113.2,107.96,10.48,36.54,0.11,hot,12.63,unknown,98.38,113.26,14.88,farmer_market,unknown,unknown,middleman,34.49,71.52,summer,below_fair_price,normal
7/28/2024,2024,7,July,28,Sunday,multan,rice,440,1365.51,1787.97,50,1365.51,1787.97,1576.74,422.46,40.1,0.11,hot,12.63,unknown,225.19,161.13,-6.05,cooperative,high,medium,middleman,30.16,64.77,summer,above_fair_price,normal
7/29/2024,2024,7,July,29,Monday,karachi,onion,994,100.83,111.11,20,100.83,111.11,105.97,10.28,30.71,0.66,normal,12.63,unknown,138.6,115.93,-6.05,retail,unknown,unknown,unknown,27.96,62.92,summer,fair_price,normal
7/29/2024,2024,7,July,29,Monday,lahore,tomato,993,130.01,143.28,5,130.01,143.28,136.645,13.27,31.51,1.42,rainy,12.63,petrol,138.6,146.75,8.15,local_market,unknown,unknown,unknown,28.85,74.36,summer,above_fair_price,normal
7/29/2024,2024,7,July,29,Monday,multan,wheat,901,167.31,184.38,10,167.31,184.38,175.845,17.07,40.16,0.3,hot,12.63,unknown,166.54,190.42,23.88,open_market,medium,high,unknown,30.16,62.13,summer,above_fair_price,normal
7/29/2024,2024,7,July,29,Monday,peshawar,rice,pes_ric_20240729,226.21,249.29,50,226.21,249.29,237.75,23.08,29.37,1.42,normal,12.63,petrol,217.73,253.02,35.29,open_market,unknown,low,middleman,33.23,71.52,summer,below_fair_price,normal
7/30/2024,2024,7,July,30,Tuesday,islamabad,onion,367,105.87,116.68,20,105.87,116.68,111.275,10.81,30.66,1.42,rainy,12.63,diesel,104.31,116.83,12.52,middleman_market,high,low,retailer,26.6,73.05,summer,fair_price,normal
7/30/2024,2024,7,July,30,Tuesday,karachi,wheat,kar_whe_20240730,153.07,168.68,5,153.07,168.68,160.875,15.61,30.37,1.42,normal,12.63,unknown,145.81,161.13,15.32,unknown,medium,low,middleman,24.86,67,summer,above_fair_price,normal
7/30/2024,2024,7,July,30,Tuesday,lahore,tomato,lah_tom_20240730,129.7,142.93,20,129.7,142.93,136.315,13.23,33.39,1.42,normal,12.63,unknown,126.37,144.52,18.15,retail,unknown,unknown,unknown,31.52,74.36,summer,fair_price,normal
7/31/2024,2024,7,July,31,Wednesday,karachi,rice,kar_ric_20240731,238.34,262.66,5,238.34,262.66,250.5,24.32,29.53,1.42,rainy,12.63,diesel,237.88,264.5,26.62,open_market,unknown,medium,cooperative,24.86,67,summer,above_fair_price,normal
7/31/2024,2024,7,July,31,Wednesday,lahore,potato,204,78.28,86.27,100,78.28,86.27,82.275,7.99,33.92,1.42,rainy,12.63,unknown,138.6,89.93,-6.05,unknown,low,unknown,unknown,28.27,74.36,summer,below_fair_price,normal
7/31/2024,2024,7,July,31,Wednesday,lahore,wheat,lah_whe_20240731,158.26,174.41,5,158.26,174.41,166.335,16.15,33.92,1.42,normal,12.63,unknown,155.99,161.13,5.14,wholesale,unknown,low,retailer,29.73,61.76,summer,above_fair_price,normal
8/1/2024,2024,8,August,1,Thursday,karachi,rice,kar_ric_20240801,246.49,271.65,100,246.49,271.65,259.07,25.16,29.79,1.42,normal,12.63,unknown,244.12,271.71,27.59,wholesale,low,medium,middleman,24.86,66.67,summer,below_fair_price,normal
8/1/2024,2024,8,August,1,Thursday,karachi,wheat,kar_whe_20240801,143.32,173.09,100,143.32,173.09,158.205,29.77,29.79,1.42,normal,12.63,unknown,138.6,179.46,40.86,cooperative,low,unknown,middleman,25.84,67,summer,below_fair_price,normal
8/1/2024,2024,8,August,1,Thursday,lahore,wheat,177,164.31,181.08,50,164.31,181.08,172.695,16.77,31.81,1.42,rainy,12.63,unknown,159.15,161.13,1.98,open_market,medium,high,unknown,31.52,72.43,summer,below_fair_price,normal
8/1/2024,2024,8,August,1,Thursday,multan,onion,778,129.22,142.4,50,129.22,142.4,135.81,13.18,13.07,0.32,cold,12.63,petrol,138.6,147.78,9.18,middleman_market,high,high,small_farmer,27.49,66.69,summer,below_fair_price,normal
8/1/2024,2024,8,August,1,Thursday,multan,potato,895,79.14,87.21,50,79.14,87.21,83.175,8.07,36.35,0.5,hot,12.63,unknown,77.32,88.83,11.51,local_market,unknown,unknown,middleman,30.99,71.52,summer,below_fair_price,normal
8/2/2024,2024,8,August,2,Friday,karachi,onion,559,102.11,112.53,25,102.11,112.53,107.32,10.42,28.23,1.42,normal,12.63,petrol,98.16,113.95,15.79,middleman_market,low,high,middleman,27.96,73.76,summer,below_fair_price,normal
8/2/2024,2024,8,August,2,Friday,karachi,tomato,949,181.94,200.5,20,181.94,200.5,191.22,18.56,20.4,0.08,normal,12.63,unknown,176.12,161.13,-6.05,local_market,medium,unknown,cooperative,29.99,67,summer,above_fair_price,normal
8/2/2024,2024,8,August,2,Friday,multan,rice,305,235.42,259.44,20,235.42,259.44,247.43,24.02,34.25,1.42,rainy,12.63,unknown,233.68,263.76,30.08,wholesale,high,medium,retailer,35.53,73.94,summer,fair_price,normal
8/2/2024,2024,8,August,2,Friday,peshawar,tomato,867,134.96,148.73,1,134.96,148.73,141.845,13.77,27,1.42,rainy,12.63,unknown,134.64,149.76,15.12,middleman_market,low,unknown,unknown,30.91,71.5,summer,above_fair_price,capped
8/3/2024,2024,8,August,3,Saturday,islamabad,potato,764,74.99,82.64,20,74.99,82.64,78.815,7.65,29.06,1.31,normal,12.63,unknown,73.34,87.2,13.86,wholesale,unknown,low,unknown,33.68,73.05,summer,fair_price,normal
8/3/2024,2024,8,August,3,Saturday,islamabad,tomato,847,128.47,141.58,10,128.47,141.58,135.025,13.11,28.61,1.31,normal,12.63,unknown,127.46,143.4,15.94,unknown,medium,unknown,vendor,36.97,62.47,summer,above_fair_price,normal
8/3/2024,2024,8,August,3,Saturday,karachi,wheat,647,160.4,176.77,5,160.4,176.77,168.585,16.37,29.32,0.08,normal,12.63,petrol,154.92,178.19,23.27,unknown,unknown,unknown,middleman,29.33,67,summer,above_fair_price,normal
8/3/2024,2024,8,August,3,Saturday,lahore,tomato,lah_tom_20240803,128.01,141.07,100,128.01,141.07,134.54,13.06,30.79,0.12,normal,12.63,unknown,127.93,142.84,14.91,middleman_market,unknown,unknown,unknown,34.08,68.81,summer,below_fair_price,normal
8/3/2024,2024,8,August,3,Saturday,multan,tomato,537,135.43,149.25,25,135.43,149.25,142.34,13.82,34.99,1.25,normal,12.63,unknown,132.77,159.33,26.56,unknown,unknown,low,unknown,30.16,67.1,summer,below_fair_price,normal
8/3/2024,2024,8,August,3,Saturday,peshawar,onion,430,100.19,110.41,25,100.19,110.41,105.3,10.22,11.08,0,cold,12.63,unknown,95.06,118.21,23.15,local_market,high,high,small_farmer,24.65,72.16,summer,below_fair_price,normal
8/3/2024,2024,8,August,3,Saturday,peshawar,wheat,192,157.49,159.94,10,157.49,159.94,158.715,2.45,27.66,1.42,normal,12.63,unknown,158.94,182.01,23.07,open_market,high,low,cooperative,34.02,64.78,summer,above_fair_price,normal
8/4/2024,2024,8,August,4,Sunday,islamabad,onion,isl_oni_20240804,102.98,113.49,50,102.98,113.49,108.235,10.51,28.65,1.42,rainy,12.63,unknown,97.47,116.81,19.34,retail,medium,medium,middleman,33.68,73.05,summer,below_fair_price,normal
8/4/2024,2024,8,August,4,Sunday,islamabad,rice,424,231.07,232.81,1,231.07,232.81,231.94,1.74,28.65,1.42,rainy,12.63,petrol,230.5,257.29,26.79,middleman_market,high,unknown,unknown,33.68,73.79,summer,above_fair_price,capped
8/4/2024,2024,8,August,4,Sunday,karachi,rice,308,237.74,261.99,5,237.74,261.99,249.865,24.25,29.39,1.42,rainy,12.63,unknown,235.63,264.83,29.2,middleman_market,low,unknown,unknown,24.86,69.2,summer,above_fair_price,normal
8/4/2024,2024,8,August,4,Sunday,lahore,potato,174,75.98,83.73,1,75.98,83.73,79.855,7.75,30.94,1.42,normal,12.63,unknown,69.36,85.55,16.19,wholesale,high,unknown,small_farmer,31.52,74.36,summer,above_fair_price,capped
8/4/2024,2024,8,August,4,Sunday,multan,tomato,743,140.45,154.78,5,140.45,154.78,147.615,14.33,34.55,1.42,normal,12.63,petrol,138.6,157.84,19.24,wholesale,medium,low,unknown,26.53,62.55,summer,above_fair_price,normal
8/4/2024,2024,8,August,4,Sunday,peshawar,wheat,pes_whe_20240804,166,182.94,100,166,182.94,174.47,16.94,26.93,1.42,normal,12.63,petrol,164.85,191.26,26.41,farmer_market,high,medium,unknown,26.5,71.52,summer,below_fair_price,normal
8/5/2024,2024,8,August,5,Monday,islamabad,onion,264,101.18,111.51,20,101.18,111.51,106.345,10.33,28.74,1.42,rainy,12.63,unknown,99.44,115.06,15.62,open_market,unknown,medium,cooperative,30.88,73.05,summer,fair_price,normal
8/5/2024,2024,8,August,5,Monday,lahore,rice,lah_ric_20240805,232.85,256.61,1,232.85,256.61,244.73,23.76,31.81,0.71,normal,12.63,unknown,224.52,161.13,-6.05,farmer_market,low,unknown,unknown,29.19,61.35,summer,above_fair_price,capped
8/5/2024,2024,8,August,5,Monday,multan,potato,mul_pot_20240805,74.5,82.1,25,74.5,82.1,78.3,7.6,35.03,0.65,hot,12.63,diesel,71.3,82.82,11.52,unknown,unknown,unknown,middleman,27.03,71.52,summer,below_fair_price,normal
8/5/2024,2024,8,August,5,Monday,multan,tomato,917,133.49,147.12,10,133.49,147.12,140.305,13.63,36.31,0.65,hot,12.63,diesel,138.6,161.13,22.53,wholesale,low,low,unknown,30.16,63.16,summer,above_fair_price,normal
8/5/2024,2024,8,August,5,Monday,multan,wheat,392,167.9,185.03,50,167.9,185.03,176.465,17.13,36.31,0.65,hot,12.63,unknown,167.23,189.7,22.47,retail,high,high,vendor,30.16,67.49,summer,below_fair_price,normal
8/5/2024,2024,8,August,5,Monday,peshawar,wheat,129,142.66,183.14,50,142.66,183.14,162.9,40.48,27.24,1.42,normal,12.63,diesel,158.97,193.03,34.06,middleman_market,medium,medium,unknown,31.5,71.52,summer,below_fair_price,normal
8/6/2024,2024,8,August,6,Tuesday,islamabad,wheat,176,163.83,180.55,20,163.83,180.55,172.19,16.72,29.14,1.42,rainy,12.63,unknown,157.94,161.13,3.19,wholesale,low,low,vendor,27.56,73.05,summer,fair_price,normal
8/6/2024,2024,8,August,6,Tuesday,karachi,tomato,kar_tom_20240806,132.21,145.7,25,132.21,145.7,138.955,13.49,28.99,1.42,normal,12.63,unknown,127.32,161.13,33.81,wholesale,unknown,medium,unknown,36.43,67.94,summer,below_fair_price,normal
8/6/2024,2024,8,August,6,Tuesday,lahore,onion,lah_oni_20240806,103.64,114.21,25,103.64,114.21,108.925,10.57,35.67,1.42,hot,12.63,unknown,96.92,161.13,49.31,retail,unknown,unknown,small_farmer,31.52,65.15,summer,below_fair_price,normal
8/6/2024,2024,8,August,6,Tuesday,peshawar,onion,640,101.14,111.46,1,101.14,111.46,106.3,10.32,28.49,1.42,rainy,12.63,unknown,98.43,115.61,17.18,cooperative,medium,high,unknown,34.02,62.04,summer,above_fair_price,capped
8/7/2024,2024,8,August,7,Wednesday,peshawar,rice,421,224.88,247.82,25,224.88,247.82,236.35,22.94,28.92,1.42,normal,12.63,unknown,218.67,254,35.33,middleman_market,unknown,medium,cooperative,34.02,71.52,summer,fair_price,normal
8/8/2024,2024,8,August,8,Thursday,islamabad,tomato,628,134.12,147.8,25,134.12,147.8,140.96,13.68,29.39,1.42,rainy,12.63,unknown,128.34,149.81,21.47,open_market,high,unknown,vendor,34.97,73.05,summer,below_fair_price,normal
8/8/2024,2024,8,August,8,Thursday,peshawar,tomato,pes_tom_20240808,136.55,150.48,25,136.55,150.48,143.515,13.93,29.34,1.42,normal,12.63,unknown,128.23,152.39,24.16,unknown,low,high,middleman,34.02,71.52,summer,below_fair_price,normal
